SPDP;Version;曲名;難易度;Lv;SCORE;Crank;Crump;Fskill;Frank;Notes
SP;18;I-W-U (I Want U);difficult;12;996530;AAA;GFC;0;NONE;429/17
SP;18;I-W-U (I Want U);expert;17;957160;AA+;Clear;673;1;683/65
SP;18;Jungle Dance;beginner;3;0;NONE;Noplay;0;NONE;94/4
SP;18;Jungle Dance;basic;7;0;NONE;Noplay;0;NONE;225/9
SP;18;Jungle Dance;difficult;12;0;NONE;Noplay;0;NONE;415/23
SP;18;Jungle Dance;expert;16;992020;AAA;FC;657;1;603/27
SP;18;JUST BELIEVE;beginner;2;0;NONE;Noplay;0;NONE;48/2
SP;18;JUST BELIEVE;basic;7;0;NONE;Noplay;0;NONE;187/8
SP;18;JUST BELIEVE;difficult;10;0;NONE;Noplay;0;NONE;263/13
SP;18;JUST BELIEVE;expert;14;999230;AAA;PFC;920;EX;375/15
SP;18;Kill The Night;expert;Lv;986760;AA+;FC;609;1;465/24
SP;18;Kill The Night;challenge;Lv;972250;AA+;Clear;657;1;626/27
SP;18;Kilonova;beginner;4;0;NONE;Noplay;0;NONE;119/19
SP;18;Kilonova;basic;9;0;NONE;Noplay;0;NONE;294/30
SP;18;Kilonova;difficult;13;0;NONE;Noplay;0;NONE;525/40
SP;18;Kilonova;expert;17;930010;AA;Clear;0;NONE;779/33
SP;18;KING;beginner;2;0;NONE;Noplay;0;NONE;57/1
SP;18;KING;basic;8;0;NONE;Noplay;0;NONE;265/0
SP;18;KING;difficult;13;994510;AAA;GFC;0;NONE;439/6
SP;18;KING;expert;16;975640;AA+;Clear;657;1;633/16
SP;18;Last Summer;beginner;2;0;NONE;Noplay;0;NONE;62/4
SP;18;Last Summer;basic;5;0;NONE;Noplay;0;NONE;182/7
SP;18;Last Summer;difficult;10;0;NONE;Noplay;0;NONE;324/16
SP;18;Last Summer;expert;12;0;NONE;Noplay;0;NONE;393/18
SP;18;Let Me Know;beginner;4;0;NONE;Noplay;0;NONE;119/6
SP;18;Let Me Know;basic;7;0;NONE;Noplay;0;NONE;195/16
SP;18;Let Me Know;difficult;11;0;NONE;Noplay;0;NONE;325/10
SP;18;Let Me Know;expert;15;294410;E;Noplay;0;NONE;536/11
SP;18;Let Me Show You;beginner;3;0;NONE;Noplay;0;NONE;104/0
SP;18;Let Me Show You;basic;7;0;NONE;Noplay;0;NONE;206/26
SP;18;Let Me Show You;difficult;11;0;NONE;Noplay;0;NONE;368/14
SP;18;Let Me Show You;expert;15;994430;AAA;FC;960;EX;553/34
SP;18;Let's DANCE aROUND!!;beginner;3;0;NONE;Noplay;0;NONE;76/13
SP;18;Let's DANCE aROUND!!;basic;7;0;NONE;Noplay;0;NONE;184/53
SP;18;Let's DANCE aROUND!!;difficult;11;0;NONE;Noplay;0;NONE;283/68
SP;18;Let's DANCE aROUND!!;expert;14;793630;A-;Clear;0;NONE;379/92
SP;18;Let's DANCE aROUND!!;challenge;17;682280;C+;Clear;0;NONE;582/15
SP;18;Like A Star;beginner;4;0;NONE;Noplay;0;NONE;108/4
SP;18;Like A Star;basic;7;0;NONE;Noplay;0;NONE;229/17
SP;18;Like A Star;difficult;12;776560;B+;Clear;0;NONE;351/43
SP;18;Like A Star;expert;14;982230;AA+;Life4;0;NONE;531/11
SP;18;little steps;beginner;3;0;NONE;Noplay;0;NONE;98/1
SP;18;little steps;basic;6;0;NONE;Noplay;0;NONE;180/18
SP;18;little steps;difficult;11;0;NONE;Noplay;0;NONE;296/12
SP;18;little steps;expert;15;993510;AAA;GFC;960;EX;477/20
SP;18;Look at the Sky;beginner;1;0;NONE;Noplay;0;NONE;34/5
SP;18;Look at the Sky;basic;3;0;NONE;Noplay;0;NONE;77/8
SP;18;Look at the Sky;difficult;6;0;NONE;Noplay;0;NONE;142/9
SP;18;Look at the Sky;expert;10;976140;AA+;FC;0;NONE;281/33
SP;18;Lose Your Sense;beginner;6;0;NONE;Noplay;0;NONE;149/13
SP;18;Lose Your Sense;basic;9;0;NONE;Noplay;0;NONE;289/13
SP;18;Lose Your Sense;difficult;13;0;NONE;Noplay;0;NONE;470/18
SP;18;Lose Your Sense;expert;17;0;NONE;Noplay;0;NONE;694/17
SP;18;LOVE EAST;expert;Lv;748360;E;Noplay;0;NONE;562/9
SP;18;LOVE SHINE (Body Grooverz 2006 mix);beginner;3;0;NONE;Noplay;0;NONE;69/2
SP;18;LOVE SHINE (Body Grooverz 2006 mix);basic;7;0;NONE;Noplay;0;NONE;229/9
SP;18;LOVE SHINE (Body Grooverz 2006 mix);difficult;12;0;NONE;Noplay;0;NONE;401/8
SP;18;LOVE SHINE (Body Grooverz 2006 mix);expert;16;972530;AA+;Clear;657;1;605/4
SP;18;MANA;beginner;3;0;NONE;Noplay;0;NONE;91/3
SP;18;MANA;basic;7;0;NONE;Noplay;0;NONE;235/19
SP;18;MANA;difficult;11;0;NONE;Noplay;0;NONE;433/24
SP;18;MANA;expert;15;0;NONE;Noplay;0;NONE;602/25
SP;18;mathematical good-bye;beginner;3;0;NONE;Noplay;0;NONE;111/2
SP;18;mathematical good-bye;basic;10;0;NONE;Noplay;0;NONE;321/67
SP;18;mathematical good-bye;difficult;14;984140;AA+;Clear;609;1;531/65
SP;18;mathematical good-bye;expert;17;0;NONE;Noplay;0;NONE;741/95
SP;18;MA・TSU・RI;beginner;3;0;NONE;Noplay;0;NONE;103/2
SP;18;MA・TSU・RI;basic;7;0;NONE;Noplay;0;NONE;216/6
SP;18;MA・TSU・RI;difficult;10;0;NONE;Noplay;0;NONE;341/26
SP;18;MA・TSU・RI;expert;13;0;NONE;Noplay;0;NONE;469/36
SP;18;Megalara Garuda;beginner;5;0;NONE;Noplay;0;NONE;138/0
SP;18;Megalara Garuda;basic;9;0;NONE;Noplay;0;NONE;247/16
SP;18;Megalara Garuda;difficult;16;982570;AA+;GFC;954;9;593/17
SP;18;Megalara Garuda;expert;17;973660;AA+;Clear;673;1;654/18
SP;18;Megalara Garuda;challenge;18;764700;B+;Clear;0;NONE;734/55
SP;18;MEGALOVANIA;beginner;4;0;NONE;Noplay;0;NONE;106/8
SP;18;MEGALOVANIA;basic;9;0;NONE;Noplay;0;NONE;260/32
SP;18;MEGALOVANIA;difficult;12;946290;AA;Life4;0;NONE;351/30(30)
SP;18;MEGALOVANIA;expert;16;924580;AA;Clear;657;1;533/120(36)
SP;18;MEGALOVANIA;challenge;18;864910;A+;Clear;650;NONE;581/115(116)
SP;18;melody H4CKER;beginner;2;0;NONE;Noplay;0;NONE;63/4
SP;18;melody H4CKER;basic;6;0;NONE;Noplay;0;NONE;165/5
SP;18;melody H4CKER;difficult;12;0;NONE;Noplay;0;NONE;375/42
SP;18;melody H4CKER;expert;15;0;NONE;Noplay;0;NONE;573/5
SP;18;ｍｅｍｏｒｙ／／ＤＡＴＡＭＯＳＨＥＲ;beginner;6;0;NONE;Noplay;0;NONE;162/0
SP;18;ｍｅｍｏｒｙ／／ＤＡＴＡＭＯＳＨＥＲ;basic;9;912590;AA;Clear;0;5;298/4
SP;18;ｍｅｍｏｒｙ／／ＤＡＴＡＭＯＳＨＥＲ;difficult;13;940650;AA;Clear;0;2;476/5
SP;18;ｍｅｍｏｒｙ／／ＤＡＴＡＭＯＳＨＥＲ;expert;16;907400;AA;Clear;0;1;618/5
SP;18;Mess With My Emotions;beginner;1;0;NONE;Noplay;0;NONE;23/0
SP;18;Mess With My Emotions;basic;3;0;NONE;Noplay;0;NONE;66/3
SP;18;Mess With My Emotions;difficult;9;0;NONE;Noplay;0;NONE;267/7
SP;18;Mess With My Emotions;expert;12;0;NONE;Noplay;0;NONE;355/10
SP;18;Metamorphic;beginner;6;0;NONE;Noplay;0;NONE;151/1
SP;18;Metamorphic;basic;11;0;NONE;Noplay;0;NONE;353/2
SP;18;Metamorphic;difficult;14;999400;AAA;PFC;920;EX;511/1
SP;18;Metamorphic;expert;16;994420;AAA;GFC;992;EX;597/1
SP;18;Musician;beginner;1;0;NONE;Noplay;0;NONE;53/0
SP;18;Musician;basic;3;0;NONE;Noplay;0;NONE;104/9
SP;18;Musician;difficult;8;0;NONE;Noplay;0;NONE;239/23
SP;18;Musician;expert;12;0;NONE;Noplay;0;NONE;310/38
SP;18;My Drama;beginner;7;0;NONE;Noplay;0;NONE;157/1
SP;18;My Drama;basic;10;0;NONE;Noplay;0;NONE;347/2
SP;18;My Drama;difficult;13;0;NONE;Noplay;0;NONE;482/3
SP;18;My Drama;expert;15;998070;AAA;GFC;960;EX;598/14
SP;18;New Millennium;beginner;6;836940;A;Clear;0;NONE;150/19
SP;18;New Millennium;basic;12;951510;AA+;FC;0;5;345/26
SP;18;New Millennium;difficult;15;955810;AA+;Clear;0;2;573/32
SP;18;New Millennium;expert;17;897300;AA-;Clear;0;NONE;753/28
SP;18;New Millennium;challenge;18;0;NONE;Noplay;0;NONE;800/33
SP;18;Next FUTURE;beginner;2;0;NONE;Noplay;0;NONE;68/0
SP;18;Next FUTURE;basic;6;0;NONE;Noplay;0;NONE;154/22
SP;18;Next FUTURE;difficult;10;0;NONE;Noplay;0;NONE;303/17
SP;18;Next FUTURE;expert;15;170030;E;Noplay;0;NONE;500/24
SP;18;Not Alone;beginner;3;0;NONE;Noplay;0;NONE;82/4
SP;18;Not Alone;basic;7;0;NONE;Noplay;0;NONE;212/0
SP;18;Not Alone;difficult;13;0;NONE;Noplay;0;NONE;374/5
SP;18;Not Alone;expert;16;0;NONE;Noplay;0;NONE;539/3
SP;18;ON-DO;beginner;3;0;NONE;Noplay;0;NONE;95/0
SP;18;ON-DO;basic;8;0;NONE;Noplay;0;NONE;231/4
SP;18;ON-DO;difficult;12;0;NONE;Noplay;0;NONE;369/5
SP;18;ON-DO;expert;14;983220;AA+;GFC;609;1;511/4
SP;18;On the Night of a Still Wind;beginner;3;0;NONE;Noplay;0;NONE;86/0
SP;18;On the Night of a Still Wind;basic;6;0;NONE;Noplay;0;NONE;185/32
SP;18;On the Night of a Still Wind;difficult;11;0;NONE;Noplay;0;NONE;287/75
SP;18;On the Night of a Still Wind;expert;14;972770;AA+;Clear;0;NONE;451/99
SP;18;Open Your Eyes;beginner;2;0;NONE;Noplay;0;NONE;31/1
SP;18;Open Your Eyes;basic;5;0;NONE;Noplay;0;NONE;87/5
SP;18;Open Your Eyes;difficult;7;0;NONE;Noplay;0;NONE;147/11
SP;18;Open Your Eyes;expert;9;0;NONE;Noplay;0;NONE;192/11
SP;18;PARADISE;beginner;2;0;NONE;Noplay;0;NONE;65/0
SP;18;PARADISE;basic;6;0;NONE;Noplay;0;NONE;155/9
SP;18;PARADISE;difficult;9;0;NONE;Noplay;0;NONE;255/12
SP;18;PARADISE;expert;12;0;NONE;Noplay;0;NONE;346/19
SP;18;perditus†paradisus;beginner;4;0;NONE;Noplay;0;NONE;116/8
SP;18;perditus†paradisus;basic;8;0;NONE;Noplay;0;NONE;260/11
SP;18;perditus†paradisus;difficult;14;993210;AAA;GFC;0;NONE;525/20
SP;18;perditus†paradisus;expert;17;898190;AA-;Clear;673;1;781/25
SP;18;PERSIAN LAND;beginner;4;0;NONE;Noplay;0;NONE;118/4
SP;18;PERSIAN LAND;basic;7;0;NONE;Noplay;0;NONE;309/1
SP;18;PERSIAN LAND;difficult;12;0;NONE;Noplay;0;NONE;475/20
SP;18;PERSIAN LAND;expert;15;0;NONE;Noplay;0;NONE;669/17
SP;18;Phlox;beginner;4;0;NONE;Noplay;0;NONE;88/8
SP;18;Phlox;basic;7;0;NONE;Noplay;0;NONE;208/5
SP;18;Phlox;difficult;11;0;NONE;Noplay;0;NONE;388/15
SP;18;Phlox;expert;15;824400;E;Noplay;0;NONE;556/23
SP;18;Playing With Fire;beginner;2;0;NONE;Noplay;0;NONE;54/10
SP;18;Playing With Fire;basic;7;0;NONE;Noplay;0;NONE;186/11
SP;18;Playing With Fire;difficult;10;0;NONE;Noplay;0;NONE;272/8
SP;18;Playing With Fire;expert;14;981960;AA+;FC;609;1;446/28
SP;18;Prettiful!;beginner;2;0;NONE;Noplay;0;NONE;76/0
SP;18;Prettiful!;basic;5;0;NONE;Noplay;0;NONE;139/0
SP;18;Prettiful!;difficult;10;0;NONE;Noplay;0;NONE;304/0
SP;18;Prettiful!;expert;15;944290;AA;Clear;0;NONE;561/47
SP;18;Pump Pump Pump;beginner;2;0;NONE;Noplay;0;NONE;87/4
SP;18;Pump Pump Pump;basic;6;0;NONE;Noplay;0;NONE;189/14
SP;18;Pump Pump Pump;difficult;11;0;NONE;Noplay;0;NONE;376/15
SP;18;Pump Pump Pump;expert;15;997110;AAA;GFC;960;EX;540/24
SP;18;Pure Rude;beginner;3;0;NONE;Noplay;0;NONE;145/0
SP;18;Pure Rude;basic;7;0;NONE;Noplay;0;NONE;340/1
SP;18;Pure Rude;difficult;13;0;NONE;Noplay;0;NONE;561/1
SP;18;Pure Rude;expert;15;637960;E;Noplay;0;NONE;699/4
SP;18;Qwerty;beginner;2;0;NONE;Noplay;0;NONE;98/3
SP;18;Qwerty;basic;6;0;NONE;Noplay;0;NONE;187/6
SP;18;Qwerty;difficult;10;0;NONE;Noplay;0;NONE;315/17
SP;18;Qwerty;expert;14;967710;AA+;Clear;0;NONE;506/23
SP;18;Racing with Time (NAOKI's 999 remix);beginner;2;0;NONE;Noplay;0;NONE;62/2
SP;18;Racing with Time (NAOKI's 999 remix);basic;7;0;NONE;Noplay;0;NONE;165/6
SP;18;Racing with Time (NAOKI's 999 remix);difficult;11;0;NONE;Noplay;0;NONE;285/15
SP;18;Racing with Time (NAOKI's 999 remix);expert;15;989400;AA+;FC;960;EX;477/10
SP;18;Rave in the Shell;beginner;3;0;NONE;Noplay;0;NONE;102/5
SP;18;Rave in the Shell;basic;7;0;NONE;Noplay;0;NONE;220/18
SP;18;Rave in the Shell;difficult;12;0;NONE;Noplay;0;NONE;403/12
SP;18;Rave in the Shell;expert;16;753840;B+;Clear;0;NONE;557/23
SP;18;Rise As One;beginner;2;0;NONE;Noplay;0;NONE;81/10
SP;18;Rise As One;basic;7;0;NONE;Noplay;0;NONE;209/15
SP;18;Rise As One;difficult;12;0;NONE;Noplay;0;NONE;434/17
SP;18;Rise As One;expert;18;807710;A;Clear;650;NONE;657/38
SP;18;ROCK THE PARTY;beginner;3;0;NONE;Noplay;0;NONE;109/0
SP;18;ROCK THE PARTY;basic;5;0;NONE;Noplay;0;NONE;211/0
SP;18;ROCK THE PARTY;difficult;13;976210;AA+;Life4;0;NONE;483/25
SP;18;ROCK THE PARTY;expert;16;949900;AA;Clear;657;1;715/31
SP;18;SAY A PRAYER;beginner;2;0;NONE;Noplay;0;NONE;47/0
SP;18;SAY A PRAYER;basic;4;0;NONE;Noplay;0;NONE;113/1
SP;18;SAY A PRAYER;difficult;6;0;NONE;Noplay;0;NONE;186/17
SP;18;SAY A PRAYER;expert;8;0;NONE;Noplay;0;NONE;247/21
SP;18;SAYONARA☆ディスコライト;beginner;3;0;NONE;Noplay;0;NONE;96/6
SP;18;SAYONARA☆ディスコライト;basic;6;0;NONE;Noplay;0;NONE;182/27
SP;18;SAYONARA☆ディスコライト;difficult;9;0;NONE;Noplay;0;NONE;251/33
SP;18;SAYONARA☆ディスコライト;expert;13;0;NONE;Noplay;0;NONE;396/41
SP;18;Sector;beginner;5;0;NONE;Noplay;0;NONE;114/5
SP;18;Sector;basic;8;0;NONE;Noplay;0;NONE;224/12
SP;18;Sector;difficult;12;0;NONE;Noplay;0;NONE;380/34
SP;18;Sector;expert;16;920920;AA;Clear;0;NONE;555/30
SP;18;Settin' the Scene;beginner;1;0;NONE;Noplay;0;NONE;39/4
SP;18;Settin' the Scene;basic;4;0;NONE;Noplay;0;NONE;75/12
SP;18;Settin' the Scene;difficult;9;0;NONE;Noplay;0;NONE;201/4
SP;18;Settin' the Scene;expert;12;0;NONE;Noplay;0;NONE;321/4
SP;18;SISYPHUS;beginner;5;936880;AA;Clear;0;NONE;150/10
SP;18;SISYPHUS;basic;10;973430;AA+;GFC;0;5;262/18
SP;18;SISYPHUS;difficult;14;969870;AA+;GFC;0;7;435/25
SP;18;SISYPHUS;expert;17;801630;A;Clear;0;NONE;630/28
SP;18;SISYPHUS;challenge;18;374600;E;Noplay;0;NONE;666/31
SP;18;SMASH;beginner;2;0;NONE;Noplay;0;NONE;71/5
SP;18;SMASH;basic;7;0;NONE;Noplay;0;NONE;231/16
SP;18;SMASH;difficult;12;0;NONE;Noplay;0;NONE;441/13
SP;18;SMASH;expert;17;934790;AA;Clear;673;1;668/28
SP;18;Snow Garland Fairy;beginner;3;0;NONE;Noplay;0;NONE;69/2
SP;18;Snow Garland Fairy;basic;8;0;NONE;Noplay;0;NONE;212/16
SP;18;Snow Garland Fairy;difficult;13;980360;AA+;GFC;0;NONE;381/33
SP;18;Snow Garland Fairy;expert;17;980380;AA+;GFC;977;9;593/6
SP;18;Something Comforting;beginner;2;0;NONE;Noplay;0;NONE;76/0
SP;18;Something Comforting;basic;3;0;NONE;Noplay;0;NONE;106/2
SP;18;Something Comforting;difficult;7;0;NONE;Noplay;0;NONE;231/37
SP;18;Something Comforting;expert;13;0;NONE;Noplay;0;NONE;437/30
SP;18;SOUVENIR;beginner;2;0;NONE;Noplay;0;NONE;68/4
SP;18;SOUVENIR;basic;4;0;NONE;Noplay;0;NONE;102/8
SP;18;SOUVENIR;difficult;7;0;NONE;Noplay;0;NONE;201/9
SP;18;SOUVENIR;expert;12;0;NONE;Noplay;0;NONE;367/26
SP;18;Sparkle Dreams;beginner;3;0;NONE;Noplay;0;NONE;90/6
SP;18;Sparkle Dreams;basic;8;0;NONE;Noplay;0;NONE;240/25
SP;18;Sparkle Dreams;difficult;13;998710;AAA;GFC;0;NONE;442/79
SP;18;Sparkle Dreams;expert;17;422500;E;Noplay;0;NONE;598/70
SP;18;spring pony;beginner;2;0;NONE;Noplay;0;NONE;67/2
SP;18;spring pony;basic;6;0;NONE;Noplay;0;NONE;215/14
SP;18;spring pony;difficult;12;990570;AAA;GFC;0;NONE;402/14
SP;18;spring pony;expert;15;389070;E;Noplay;0;NONE;559/8
SP;18;STAY (Joey Riot remix);beginner;2;0;NONE;Noplay;0;NONE;58/1
SP;18;STAY (Joey Riot remix);basic;6;0;NONE;Noplay;0;NONE;184/8
SP;18;STAY (Joey Riot remix);difficult;9;0;NONE;Noplay;0;NONE;245/11
SP;18;STAY (Joey Riot remix);expert;12;0;NONE;Noplay;0;NONE;366/3
SP;18;STAY GOLD;beginner;5;0;NONE;Noplay;0;NONE;112/5
SP;18;STAY GOLD;basic;9;0;NONE;Noplay;0;NONE;241/9
SP;18;STAY GOLD;difficult;12;0;NONE;Noplay;0;NONE;353/18
SP;18;STAY GOLD;expert;16;0;NONE;Noplay;0;NONE;497/21
SP;18;stellar rain;beginner;1;0;NONE;Noplay;0;NONE;35/0
SP;18;stellar rain;basic;5;0;NONE;Noplay;0;NONE;150/14
SP;18;stellar rain;difficult;8;0;NONE;Noplay;0;NONE;258/14
SP;18;stellar rain;expert;13;887760;A+;Clear;0;NONE;465/15
SP;18;Such A Feeling;beginner;3;0;NONE;Noplay;0;NONE;49/4
SP;18;Such A Feeling;basic;6;0;NONE;Noplay;0;NONE;129/6
SP;18;Such A Feeling;difficult;11;0;NONE;Noplay;0;NONE;226/19
SP;18;Such A Feeling;expert;14;981740;AA+;Clear;609;1;342/17
SP;18;Surface;beginner;1;0;NONE;Noplay;0;NONE;47/0
SP;18;Surface;basic;4;0;NONE;Noplay;0;NONE;140/11
SP;18;Surface;difficult;9;0;NONE;Noplay;0;NONE;180/20
SP;18;Surface;expert;12;0;NONE;Noplay;0;NONE;313/40
SP;18;Surrender (PureFocus remix);beginner;2;0;NONE;Noplay;0;NONE;72/0
SP;18;Surrender (PureFocus remix);basic;7;0;NONE;Noplay;0;NONE;175/29
SP;18;Surrender (PureFocus remix);difficult;10;0;NONE;Noplay;0;NONE;281/23
SP;18;Surrender (PureFocus remix);expert;15;995280;AAA;GFC;960;EX;385/24
SP;18;SURVIVAL AT THE END OF THE UNIVERSE;beginner;5;0;NONE;Noplay;0;NONE;163/6
SP;18;SURVIVAL AT THE END OF THE UNIVERSE;basic;9;0;NONE;Noplay;0;NONE;352/3
SP;18;SURVIVAL AT THE END OF THE UNIVERSE;difficult;14;956510;AA+;Clear;609;1;513/3
SP;18;SURVIVAL AT THE END OF THE UNIVERSE;expert;16;922340;AA;Clear;657;1;679/37
SP;18;suspicions;difficult;Lv;930010;AA;Clear;0;NONE;530/45
SP;18;suspicions;expert;Lv;820260;A;Clear;0;NONE;808/29
SP;18;Take Me;beginner;2;0;NONE;Noplay;0;NONE;59/0
SP;18;Take Me;basic;5;0;NONE;Noplay;0;NONE;142/7
SP;18;Take Me;difficult;7;0;NONE;Noplay;0;NONE;197/7
SP;18;Take Me;expert;11;0;NONE;Noplay;0;NONE;320/15
SP;18;TAKE ME HIGHER;beginner;4;0;NONE;Noplay;0;NONE;112/1
SP;18;TAKE ME HIGHER;basic;8;0;NONE;Noplay;0;NONE;236/14
SP;18;TAKE ME HIGHER;difficult;13;0;NONE;Noplay;0;NONE;378/12
SP;18;TAKE ME HIGHER;expert;16;426560;E;Noplay;0;NONE;509/10
SP;18;Teleportation;beginner;4;0;NONE;Noplay;0;NONE;103/4
SP;18;Teleportation;basic;8;0;NONE;Noplay;0;NONE;214/2
SP;18;Teleportation;difficult;12;0;NONE;Noplay;0;NONE;356/15
SP;18;Teleportation;expert;15;994990;AAA;GFC;960;EX;449/8
SP;18;THE ANCIENT KING IS BACK;beginner;3;0;NONE;Noplay;0;NONE;134/11
SP;18;THE ANCIENT KING IS BACK;basic;7;0;NONE;Noplay;0;NONE;262/20
SP;18;THE ANCIENT KING IS BACK;difficult;11;968360;AA+;FC;0;NONE;433/31
SP;18;THE ANCIENT KING IS BACK;expert;14;980770;AA+;Clear;609;1;597/25
SP;18;the beat;beginner;4;0;NONE;Noplay;0;NONE;91/4
SP;18;the beat;basic;8;0;NONE;Noplay;0;NONE;201/10
SP;18;the beat;difficult;11;0;NONE;Noplay;0;NONE;295/28
SP;18;the beat;expert;14;993950;AAA;FC;920;EX;428/26
SP;18;Throw Out;beginner;2;0;NONE;Noplay;0;NONE;66/1
SP;18;Throw Out;basic;6;0;NONE;Noplay;0;NONE;162/33
SP;18;Throw Out;difficult;10;0;NONE;Noplay;0;NONE;349/22
SP;18;Throw Out;expert;15;972090;AA+;Life4;636;1;536/28
SP;18;Throw Out;challenge;17;940440;AA;Clear;673;1;714/38
SP;18;Too Late Snow;beginner;2;0;NONE;Noplay;0;NONE;96/10
SP;18;Too Late Snow;basic;5;0;NONE;Noplay;0;NONE;212/22
SP;18;Too Late Snow;difficult;10;0;NONE;Noplay;0;NONE;331/15
SP;18;Too Late Snow;expert;13;975300;AA+;FC;0;NONE;464/13
SP;18;Towards The Horizon;beginner;3;0;NONE;Noplay;0;NONE;71/8
SP;18;Towards The Horizon;basic;7;0;NONE;Noplay;0;NONE;230/21
SP;18;Towards The Horizon;difficult;11;0;NONE;Noplay;0;NONE;337/25
SP;18;Towards The Horizon;expert;15;243280;E;Noplay;0;NONE;602/34
SP;18;TRUE♥LOVE (Clubstar's True Club Mix);beginner;2;0;NONE;Noplay;0;NONE;
SP;18;TRUE♥LOVE (Clubstar's True Club Mix);basic;5;0;NONE;Noplay;0;NONE;
SP;18;TRUE♥LOVE (Clubstar's True Club Mix);difficult;9;0;NONE;Noplay;0;NONE;
SP;18;TRUE♥LOVE (Clubstar's True Club Mix);expert;13;0;NONE;Noplay;0;NONE;
SP;18;Unity;beginner;2;0;NONE;Noplay;0;NONE;57/4
SP;18;Unity;basic;5;0;NONE;Noplay;0;NONE;137/6
SP;18;Unity;difficult;8;0;NONE;Noplay;0;NONE;236/5
SP;18;Unity;expert;12;988460;AA+;FC;0;NONE;327/6
SP;18;Unreality;beginner;2;0;NONE;Noplay;0;NONE;67/5
SP;18;Unreality;basic;6;0;NONE;Noplay;0;NONE;170/15
SP;18;Unreality;difficult;11;994930;AAA;GFC;0;NONE;340/19
SP;18;Unreality;expert;14;905640;AA;Clear;609;1;522/17
SP;18;Urban Life;beginner;2;0;NONE;Noplay;0;NONE;61/0
SP;18;Urban Life;basic;5;0;NONE;Noplay;0;NONE;193/14
SP;18;Urban Life;difficult;11;0;NONE;Noplay;0;NONE;359/11
SP;18;Urban Life;expert;15;959680;AA+;Clear;0;NONE;557/5
SP;18;Valanga;beginner;4;0;NONE;Noplay;0;NONE;119/10
SP;18;Valanga;basic;7;0;NONE;Noplay;0;NONE;250/14
SP;18;Valanga;difficult;11;0;NONE;Noplay;0;NONE;435/20
SP;18;Valanga;expert;15;976500;AA+;Clear;924;9;582/23
SP;18;Valanga;challenge;18;887450;A+;Clear;689;1;697/72
SP;18;VALLIS-NERIA;beginner;5;0;NONE;Noplay;0;NONE;154/22
SP;18;VALLIS-NERIA;basic;9;0;NONE;Noplay;0;NONE;321/18
SP;18;VALLIS-NERIA;difficult;13;0;NONE;Noplay;0;NONE;498/31
SP;18;VALLIS-NERIA;expert;16;0;NONE;Noplay;0;NONE;660/29
SP;18;VOLAQUAS;beginner;5;0;NONE;Noplay;0;NONE;119/14
SP;18;VOLAQUAS;basic;11;0;NONE;Noplay;0;NONE;376/73
SP;18;VOLAQUAS;difficult;15;975860;AA+;FC;600;1;623/56
SP;18;VOLAQUAS;expert;18;832230;A;Clear;650;NONE;887/17
SP;18;VOLAQUAS;challenge;19;806290;A;Clear;665;NONE;993/30
SP;18;WARNING×WARNING×WARNING;beginner;3;0;NONE;Noplay;0;NONE;112/3
SP;18;WARNING×WARNING×WARNING;basic;6;0;NONE;Noplay;0;NONE;198/29
SP;18;WARNING×WARNING×WARNING;difficult;10;0;NONE;Noplay;0;NONE;337/45
SP;18;WARNING×WARNING×WARNING;expert;13;997040;AAA;GFC;872;EX;440/52
SP;18;WARNING×WARNING×WARNING;challenge;-;979340;AA+;Clear;673;1;495/92(19)
SP;18;We Will Live Together;beginner;2;0;NONE;Noplay;0;NONE;77/0
SP;18;We Will Live Together;basic;5;0;NONE;Noplay;0;NONE;139/8
SP;18;We Will Live Together;difficult;10;0;NONE;Noplay;0;NONE;287/14
SP;18;We Will Live Together;expert;14;982080;AA+;Clear;609;1;471/21
SP;18;White Stream;beginner;4;0;NONE;Noplay;0;NONE;79/6
SP;18;White Stream;basic;8;0;NONE;Noplay;0;NONE;221/25
SP;18;White Stream;difficult;13;0;NONE;Noplay;0;NONE;415/52
SP;18;White Stream;expert;16;983630;AA+;GFC;954;9;687/10
SP;18;Wolf's Rain;beginner;4;0;NONE;Noplay;0;NONE;112/0
SP;18;Wolf's Rain;basic;7;0;NONE;Noplay;0;NONE;204/1
SP;18;Wolf's Rain;difficult;11;0;NONE;Noplay;0;NONE;333/13
SP;18;Wolf's Rain;expert;14;993620;AAA;GFC;920;EX;431/4
SP;18;Worst Plan;beginner;4;0;NONE;Noplay;0;NONE;153/9
SP;18;Worst Plan;basic;7;0;NONE;Noplay;0;NONE;237/38
SP;18;Worst Plan;difficult;12;0;NONE;Noplay;0;NONE;394/20
SP;18;Worst Plan;expert;15;967340;AA+;Clear;0;NONE;530/29
SP;18;Wowie Zowie!;beginner;2;0;NONE;Noplay;0;NONE;63/2
SP;18;Wowie Zowie!;basic;6;0;NONE;Noplay;0;NONE;144/12
SP;18;Wowie Zowie!;difficult;10;0;NONE;Noplay;0;NONE;300/5
SP;18;Wowie Zowie!;expert;14;952060;AA+;Clear;0;NONE;412/6
SP;18;Wuv U;beginner;3;0;NONE;Noplay;0;NONE;100/1
SP;18;Wuv U;basic;7;0;NONE;Noplay;0;NONE;217/19
SP;18;Wuv U;difficult;10;0;NONE;Noplay;0;NONE;301/19
SP;18;Wuv U;expert;14;972250;AA+;Clear;0;NONE;402/17
